1 1000 3.04934287071
2 500 3.29795694351
3 334 3.47145700455
4 250 3.73222708702
5 200 3.91108608246
6 167 3.88374614716
7 143 4.12103104591
8 125 4.19650292397
9 112 4.38507318497
10 100 4.5051920414
11 91 4.4816660881
12 84 4.38020992279
13 77 4.55838394165
14 72 4.77444791794
15 67 4.79050207138
16 63 4.96593499184
17 59 4.93619513512
18 56 4.97603011131
19 53 5.0895318985
20 50 5.15463805199
21 48 5.31043481827
22 46 5.39834189415
23 44 5.24221396446
24 42 5.32023596764
25 40 5.21540498734
26 39 5.42285203934
27 38 5.42090606689
28 36 5.52405500412
29 35 5.23133301735
30 34 5.44079113007
31 33 5.6452331543
32 32 5.68118786812
33 31 5.70150399208
34 30 5.74698901176
35 29 5.81523489952
36 28 6.00520992279
37 28 5.99863004684
38 27 6.11415290833
39 26 6.18980813026
40 25 6.35989189148
41 25 6.30353093147
42 24 6.538159132
43 24 6.60697317123
44 23 6.62442994118
45 23 6.61790418625
46 22 6.17287302017
47 22 6.22332882881
48 21 6.23485589027
49 21 6.19522309303
50 20 6.17441892624
51 20 6.15482902527
52 20 6.17429614067
53 19 6.24109005928
54 19 6.23490715027
55 19 6.23603606224
56 18 6.77082705498
57 18 6.76855492592
58 18 6.64384102821
59 17 6.85230302811
60 17 6.88021802902
61 17 6.88169884682
62 17 6.81901788712
63 16 6.38715004921
64 16 6.37128591537
65 16 6.36740899086
66 16 6.36820888519
67 15 6.50341200829
68 15 6.51247906685
69 15 6.89987611771
70 15 7.22565484047
71 15 7.6579580307
72 14 7.71028995514
73 14 7.56488585472
74 14 7.26928496361
75 14 7.26271891594
76 14 7.3654050827
77 13 8.06749892235
78 13 7.94179296494
79 13 8.04968905449
80 13 8.03982400894
81 13 8.04619693756
82 13 8.04921102524
83 13 7.80336809158
84 12 7.6736779213
85 12 7.66587114334
86 12 7.86538696289
87 12 7.69829106331
88 12 7.72469687462
89 12 7.6805870533
90 12 7.70306611061
91 11 8.09737014771
92 11 8.04284000397
93 11 8.0398671627
94 11 8.02893018723
95 11 7.93200993538
96 11 7.93874287605
97 11 7.95425009727
98 11 7.95142412186
99 11 7.96020102501
100 10 8.53237605095
101 10 8.51154279709
102 10 8.51999902725
103 10 8.50595092773
104 10 8.5195338726
105 10 8.60841107368
106 10 8.57867097855
107 10 8.3752810955
108 10 8.36084103584
109 10 8.52065086365
110 10 9.26193594933
111 10 9.30430793762
112 9 10.0738310814
113 9 9.71422886848
114 9 9.30550599098
115 9 9.17389416695
116 9 9.23033809662
117 9 9.22729992867
118 9 9.18124890327
119 9 9.16675710678
120 9 9.17554688454
121 9 9.17514801025
122 9 9.17647409439
123 9 9.17063808441
124 9 9.17069005966
125 8 10.2059428692
126 8 10.213367939
127 8 10.2080891132
128 8 10.2268998623
129 8 10.217728138
130 8 10.2191720009
131 8 10.2191579342
132 8 10.2082130909
133 8 10.2192649841
134 8 10.1971721649
135 8 10.2257618904
136 8 10.1955800056
137 8 10.1957759857
138 8 10.2139949799
139 8 10.200314045
140 8 10.2009949684
141 8 10.1987979412
142 8 10.1973829269
143 7 10.6013228893
144 7 10.6024940014
145 7 10.6249759197
146 7 10.6255648136
147 7 10.6070590019
148 7 10.6298911572
149 7 10.6312761307
150 7 10.6182360649
151 7 10.5926849842
152 7 10.6217238903
153 7 10.6221759319
154 7 10.6072559357
155 7 10.6243629456
156 7 10.6311731339
157 7 10.621006012
158 7 10.6221120358
159 7 10.614495039
160 7 10.6234939098
161 7 10.6408188343
162 7 10.6103141308
163 7 10.6085560322
164 7 10.6056201458
165 7 10.6217889786
166 7 10.6249260902
167 6 11.128565073
168 6 11.142013073
169 6 11.5416870117
170 6 11.3408000469
171 6 11.5524787903
172 6 11.3542790413
173 6 11.5536160469
174 6 11.3435950279
175 6 11.5358300209
176 6 11.3499231339
177 6 11.5611710548
178 6 11.3493008614
179 6 11.5255408287
180 6 11.3581180573
181 6 11.5564432144
182 6 11.3856208324
183 6 12.1884860992
184 6 12.2780940533
185 6 12.1909880638
186 6 12.3038260937
187 6 12.1911168098
188 6 12.2768650055
189 6 11.7753410339
190 6 11.506180048
191 6 11.6158509254
192 6 11.5202419758
193 6 11.6477429867
194 6 12.2160170078
195 6 12.1892669201
196 6 12.2780659199
197 6 12.192855835
198 6 12.2762579918
199 6 12.1912300587
200 5 13.1803121567
201 5 13.0238511562
202 5 12.4613800049
203 5 12.3079481125
204 5 12.2530248165
205 5 12.3094580173
206 5 12.0978479385
207 5 12.0162200928
208 5 12.2635772228
209 5 12.3183600903
210 5 11.977875948
211 5 10.4996829033
212 5 11.917276144
213 5 11.6092159748
214 5 12.1752200127
215 5 12.0584070683
216 5 12.1070048809
217 5 10.5106990337
218 5 11.977809906
219 5 12.2142210007
220 5 12.1876690388
221 5 12.2418408394
222 5 12.1623558998
223 5 12.0451660156
224 5 12.1736199856
225 5 12.2375311852
226 5 11.6873960495
227 5 12.2530038357
228 5 11.7117679119
229 5 12.2402498722
230 5 11.8988821507
231 5 11.7400741577
232 5 11.7563211918
233 5 11.7372059822
234 5 11.7639300823
235 5 11.7417788506
236 5 11.7591218948
237 5 11.7518720627
238 5 11.7223329544
239 5 11.7806620598
240 5 11.7526760101
241 5 11.7487421036
242 5 11.7481040955
243 5 11.924287796
244 5 11.9372689724
245 5 12.0918700695
246 5 12.1557731628
247 5 12.0716071129
248 5 12.0081930161
249 5 12.0344750881
250 4 12.5362250805
