1 1000 2.52464008331
2 500 2.74792814255
3 334 2.92209386826
4 250 3.09618091583
5 200 3.17540502548
6 167 3.24700808525
7 143 3.39580917358
8 125 3.5299680233
9 112 3.6240670681
10 100 3.77176189423
11 91 3.82385516167
12 84 3.88487911224
13 77 4.08555603027
14 72 4.24657702446
15 67 4.42400813103
16 63 4.44890189171
17 59 4.54072213173
18 56 4.63263106346
19 53 4.63459300995
20 50 4.8150601387
21 48 4.75015592575
22 46 4.99667906761
23 44 4.83553004265
24 42 4.98970794678
25 40 5.24699902534
26 39 4.99281001091
27 38 5.46034502983
28 36 5.16545701027
29 35 5.35283303261
30 34 5.26698994637
31 33 5.33076000214
32 32 6.13240814209
33 31 5.73221898079
34 30 5.68575787544
35 29 5.45482611656
36 28 5.55386805534
37 28 6.24377298355
38 27 6.18006014824
39 26 5.86228609085
40 25 5.93308401108
41 25 5.93110799789
42 24 6.02062606812
43 24 6.01771688461
44 23 6.11859607697
45 23 6.11263298988
46 22 6.34469294548
47 22 6.34298491478
48 21 6.42227101326
49 21 6.40971899033
50 20 6.48113203049
51 20 6.48624396324
52 20 6.50051903725
53 19 6.61624407768
54 19 6.60812902451
55 19 6.59828305244
56 18 6.1975030899
57 18 6.20475101471
58 18 6.21117186546
59 17 6.20285892487
60 17 6.20358514786
61 17 6.21159887314
62 17 6.20703101158
63 16 6.20978999138
64 16 6.2071249485
65 16 6.38155388832
66 16 6.54868292809
67 15 6.64584088326
68 15 6.69316601753
69 15 6.69284415245
70 15 6.64152002335
71 15 6.66890001297
72 14 6.66718101501
73 14 6.73438596725
74 14 6.74312615395
75 14 6.67701101303
76 14 6.64842510223
77 13 6.74618196487
78 13 6.77150702477
79 13 6.75426506996
80 13 6.75114488602
81 13 6.75789403915
82 13 6.74340415001
83 13 6.75668287277
84 12 6.8554918766
85 12 6.84986805916
86 12 6.84614300728
87 12 6.85496497154
88 12 6.86296486855
89 12 6.86488986015
90 12 6.85299301147
91 11 7.02501392365
92 11 7.01454615593
93 11 6.90280103683
94 11 6.52930498123
95 11 6.55692601204
96 11 6.53845310211
97 11 6.52773809433
98 11 6.53140592575
99 11 6.53019785881
100 10 6.29279708862
101 10 9.05249500275
102 10 9.03956103325
103 10 9.04553890228
104 10 9.04099416733
105 10 9.06688284874
106 10 9.06739091873
107 10 9.06496310234
108 10 9.05288982391
109 10 9.06579995155
110 10 9.05712985992
111 10 9.05232000351
112 9 9.38767004013
113 9 9.40578007698
114 9 9.36421394348
115 9 9.38557696342
116 9 9.37840485573
117 9 9.3872551918
118 9 9.39663791656
119 9 9.36682605743
120 9 9.3822350502
121 9 9.36432409286
122 9 9.37549901009
123 9 9.36143994331
124 9 9.37718892097
125 8 9.77770113945
126 8 9.88566708565
127 8 9.88047194481
128 8 9.78856396675
129 8 9.75554895401
130 8 9.76837587357
131 8 9.81798601151
132 8 9.75815796852
133 8 9.76133012772
134 8 9.79516601562
135 8 9.76504707336
136 8 9.77693319321
137 8 9.75516891479
138 8 9.76161694527
139 8 9.75997114182
140 8 9.77197599411
141 8 9.75449299812
142 8 9.78094506264
143 7 10.2696979046
144 7 10.2566959858
145 7 10.2665438652
146 7 10.26623106
147 7 10.2549459934
148 7 10.2524089813
149 7 10.2597579956
150 7 10.2588899136
151 7 10.3090629578
152 7 11.319756031
153 7 11.3185751438
154 7 11.3255360126
155 7 11.3205089569
156 7 11.3225049973
157 7 11.3235189915
158 7 10.9608199596
159 7 10.5267238617
160 7 10.5307970047
161 7 10.5289721489
162 7 10.5257890224
163 7 10.5337920189
164 7 10.5345618725
165 7 10.5411889553
166 7 10.5423390865
167 6 9.75133490562
168 6 9.74783301353
169 6 9.74730300903
170 6 9.86019301414
171 6 10.236136198
172 6 10.2391998768
173 6 10.2350242138
174 6 10.2334089279
175 6 10.2298600674
176 6 10.3293049335
177 6 10.3282179832
178 6 10.325824976
179 6 10.3265628815
180 6 10.3253569603
181 6 10.3260018826
182 6 10.32802701
183 6 10.326734066
184 6 10.3260710239
185 6 10.3272829056
186 6 10.3249368668
187 6 10.328316927
188 6 10.2760851383
189 6 9.98493003845
190 6 9.74294185638
191 6 9.50754404068
192 6 9.46533298492
193 6 9.46024918556
194 6 9.4917550087
195 6 9.47486281395
196 6 9.52567195892
197 6 9.5852959156
198 6 9.54881191254
199 6 9.58894610405
200 5 10.6039228439
201 5 10.6797060966
202 5 10.5214409828
203 5 10.33502388
204 5 10.3396799564
205 5 10.3140311241
206 5 10.3300998211
207 5 10.3131320477
208 5 10.3261070251
209 5 10.3259057999
210 5 10.316231966
211 5 10.5737321377
212 5 10.5734760761
213 5 10.5899810791
214 5 10.484760046
215 5 10.377920866
216 5 10.3250579834
217 5 10.3483219147
218 5 10.4472749233
219 5 10.410654068
220 5 10.3435680866
221 5 10.3221209049
222 5 10.3345057964
223 5 10.3195030689
224 5 10.3452069759
225 5 10.4819288254
226 5 10.6409320831
227 5 10.4069859982
228 5 10.3376419544
229 5 10.3250498772
230 5 10.3843710423
231 5 11.0864379406
232 5 11.4086480141
233 5 11.4229590893
234 5 11.4207441807
235 5 11.4209167957
236 5 11.4193630219
237 5 11.4144430161
238 5 11.4198279381
239 5 11.4249649048
240 5 11.2646288872
241 5 11.4206800461
242 5 11.4193401337
243 5 11.4177010059
244 5 11.4188230038
245 5 11.4269981384
246 5 11.4296238422
247 5 10.9233260155
248 5 10.648015976
249 5 10.5992701054
250 4 12.8094038963
